"ULTIMA ATUALIZACAO";"06/08/2021 02:06"
"ANO";"MES";"SENADOR";"TIPO_DESPESA";"CNPJ_CPF";"FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO";"COD_DOCUMENTO"
"2018";"11";"RONALDO CAIADO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.616.929/0001-02";"SANEAGO";"277560986-9";"26/11/2018";"";"106,21";"2112043"
"2018";"11";"RONALDO CAIADO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"VIVO";"s/n";"22/10/2018";"";"984,62";"2117356"
"2018";"11";"RONALDO CAIADO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07.052.625/0001-46";"EXTRA CARTUCHOS LTDA";"7263";"26/11/2018";"";"175";"2112053"
"2018";"11";"RONALDO CAIADO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07.052.625/0001-46";"EXTRA CARTUCHOS LTDA";"5017";"26/11/2018";"";"352";"2112052"
"2018";"11";"RONALDO CAIADO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"14.571.801/0001-11";"FMA - AUDIO VIDEO E INFORMATICA LTDA";"4015";"30/11/2018";"";"5209";"2117354"
"2018";"11";"RONALDO CAIADO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"04.292.064/0001-64";"PAPELARIA E LIVRARIA UNIVERSO EIRELI EPP";"000022398";"05/11/2018";"";"124,48";"2111423"
"2018";"11";"RONALDO CAIADO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"01.428.564/0001-92";"TELEFONIA TECNICA E SERVICOS LTDA";"1730";"30/11/2018";"";"278,41";"2112049"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006797";"01/11/2018";"";"152,91";"2109094"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006798";"01/11/2018";"";"225,89";"2109093"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006816";"06/11/2018";"";"215,02";"2111448"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006818";"06/11/2018";"";"245,15";"2111453"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006817";"06/11/2018";"";"261,61";"2111452"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006821";"07/11/2018";"";"212,83";"2111450"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006822";"07/11/2018";"";"259,7";"2111457"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006827";"09/11/2018";"";"94,6";"2111456"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006828";"09/11/2018";"";"248,28";"2111455"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006831";"10/11/2018";"";"249,02";"2111440"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006833";"13/11/2018";"";"138,16";"2111443"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006832";"13/11/2018";"";"150";"2111438"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006836";"14/11/2018";"";"106,22";"2111444"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006835";"14/11/2018";"";"129,15";"2111445"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006834";"14/11/2018";"";"229,71";"2111442"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006837";"16/11/2018";"";"139,62";"2111447"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006840";"19/11/2018";"";"144,03";"2111446"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006842";"21/11/2018";"";"109,76";"2111425"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006845";"22/11/2018";"";"69,99";"2111427"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006846";"23/11/2018";"";"251,12";"2111433"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006849";"28/11/2018";"";"142,1";"2111432"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006848";"28/11/2018";"";"150";"2111430"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006847";"28/11/2018";"";"210,07";"2111429"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006850";"29/11/2018";"";"206,72";"2111434"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006852";"30/11/2018";"";"190,33";"2111436"
"2018";"11";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006851";"30/11/2018";"";"271,55";"2111435"
"2018";"11";"RONALDO CAIADO";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"OI9KFP";"08/11/2018";"Companhia Aérea: GOL, Localizador: OI9KFP. Passageiros: RONALDO RAMOS CAIADO (Matrícula 296226, PARLAMENTAR), Voo: 1427 - GYN-CGH - 10/11/2018;";"1283,9";"2109091"
"2018";"11";"RONALDO CAIADO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"ZGYNCY";"09/11/2018";"Companhia Aérea: LATAM, Localizador: ZGYNCY. Passageiros: RONALDO RAMOS CAIADO (Matrícula 296226, PARLAMENTAR), Voo: 3460 - CGH-GYN - 12/11/2018;";"1350,17";"2109092"
"2018";"11";"RONALDO CAIADO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"JFWTLE";"12/11/2018";"Companhia Aérea: LATAM, Localizador: JFWTLE. Passageiros: RONALDO RAMOS CAIADO (Matrícula 296226, PARLAMENTAR), Voo: 3416 - BSB-REC - 07/12/2018;";"492,49";"2111424"
"2018";"12";"RONALDO CAIADO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"21.263.012/0001-89";"DB COMERCIO E SERVICOS DE SISTEMAS DE SEGURANÇA EIRELI";"28072";"02/01/2018";"";"293,55";"2113238"
"2018";"12";"RONALDO CAIADO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.543.032/0001-04";"ENEL (ANTIGA CELG)";"903644";"12/12/2018";"";"676,75";"2117357"
"2018";"12";"RONALDO CAIADO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"76.535.764/0001-43";"OI S.A.";"002.138.314";"26/11/2018";"";"51,56";"2112061"
"2018";"12";"RONALDO CAIADO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"76.535.764/0001-43";"OI S.A.";"002.131.316";"26/11/2018";"";"128,93";"2112063"
"2018";"12";"RONALDO CAIADO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.623.074/0001-35";"POLO ADMINISTRADORA DE ALUGUÉIS LTDA";"S/N";"05/01/2019";"";"4600";"2113232"
"2018";"12";"RONALDO CAIADO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.616.929/0001-02";"SANEAGO";"279533908-5";"26/12/2018";"";"134,71";"2113239"
"2018";"12";"RONALDO CAIADO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"VIVO";"07411629470";"09/12/2018";"";"402,04";"2113233"
"2018";"12";"RONALDO CAIADO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"VIVO";"S/N";"17/12/2018";"";"984,62";"2113234"
"2018";"12";"RONALDO CAIADO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07.052.625/0001-46";"EXTRA CARTUCHOS LTDA";"7304";"27/12/2018";"";"100";"2113236"
"2018";"12";"RONALDO CAIADO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07.052.625/0001-46";"EXTRA CARTUCHOS LTDA";"000005111";"27/12/2018";"";"272";"2113237"
"2018";"12";"RONALDO CAIADO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"14.571.801/0001-11";"FMA - AUDIO VIDEO E INFORMATICA LTDA";"4075";"27/12/2018";"";"5209";"2113240"
"2018";"12";"RONALDO CAIADO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"04.292.064/0001-64";"PAPELARIA E LIVRARIA UNIVERSO EIRELI EPP";"22719";"03/12/2018";"";"257,49";"2112035"
"2018";"12";"RONALDO CAIADO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"01.428.564/0001-92";"TELEFONIA TECNICA E SERVICOS LTDA";"1739";"26/12/2018";"";"278,41";"2113235"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006857";"01/12/2018";"";"217,06";"2111471"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006876";"04/12/2018";"";"192,21";"2113241"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006881";"07/12/2018";"";"84,86";"2113244"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006880";"07/12/2018";"";"126,65";"2113243"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006879";"07/12/2018";"";"168,35";"2113242"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006882";"10/12/2018";"";"119,96";"2113245"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006884";"11/12/2018";"";"175,02";"2113247"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006887";"14/12/2018";"";"150";"2113249"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006886";"14/12/2018";"";"162,06";"2113246"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006885";"14/12/2018";"";"222,15";"2113248"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006889";"17/12/2018";"";"122,22";"2113250"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006893";"18/12/2018";"";"132,47";"2113251"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006892";"18/12/2018";"";"149,48";"2113253"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006891";"18/12/2018";"";"222,48";"2113252"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006896";"20/12/2018";"";"170,22";"2113255"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006895";"20/12/2018";"";"225,07";"2113257"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006894";"20/12/2018";"";"245,23";"2113256"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006905";"26/12/2018";"";"115,76";"2113262"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006904";"26/12/2018";"";"150";"2113260"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006908";"26/12/2018";"";"178,14";"2113258"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006903";"26/12/2018";"";"190,95";"2113261"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006907";"26/12/2018";"";"252,26";"2113263"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006902";"26/12/2018";"";"252,72";"2113259"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006916";"27/12/2018";"";"169,64";"2113264"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006915";"27/12/2018";"";"267,5";"2113265"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006919";"28/12/2018";"";"174,16";"2113267"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006918";"28/12/2018";"";"175,69";"2113266"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006924";"31/12/2018";"";"105,34";"2113272"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006923";"31/12/2018";"";"145,42";"2113268"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006922";"31/12/2018";"";"157,12";"2113270"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006921";"31/12/2018";"";"163,36";"2113269"
"2018";"12";"RONALDO CAIADO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.595.271/0001-08";"POSTO XODO LTDA";"000006920";"31/12/2018";"";"181,74";"2113271"
"2018";"12";"RONALDO CAIADO";"Passagens aéreas, aquáticas e terrestres nacionais";"09.296.295/0001-60";"AZUL LINHAS AEREAS BRASILEIRAS S/A";"XF1YJW";"07/12/2018";"Companhia Aérea: AZUL, Localizador: XF1YJW. Passageiros: RONALDO RAMOS CAIADO (Matrícula 296226, PARLAMENTAR), Voo: 2700 - REC-FEN - 07/12/2018; RONALDO RAMOS CAIADO (Matrícula 296226, PARLAMENTAR), Voo: 2939 - FEN-REC - 09/12/2018;";"1798,44";"2111473"
"2018";"12";"RONALDO CAIADO";"Passagens aéreas, aquáticas e terrestres nacionais";"09.296.295/0001-60";"AZUL LINHAS AEREAS BRASILEIRAS S/A";"LIMNWK";"09/12/2018";"Companhia Aérea: AZUL, Localizador: LIMNWK. Passageiros: RONALDO RAMOS CAIADO (Matrícula 296226, PARLAMENTAR), Voo: 4321 - REC-GYN - 09/12/2018;";"663,07";"2111472"
"2018";"12";"RONALDO CAIADO";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"KGV1PF";"12/12/2018";"Companhia Aérea: GOL, Localizador: KGV1PF. Passageiros: RONALDO RAMOS CAIADO (Matrícula 296226, PARLAMENTAR), Voo: 1428 - CGH-GYN - 14/12/2018;";"1418,17";"2112040"
"2018";"12";"RONALDO CAIADO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"KIMWHF";"10/12/2018";"Companhia Aérea: LATAM, Localizador: KIMWHF. Passageiros: RONALDO RAMOS CAIADO (Matrícula 296226, PARLAMENTAR), Voo: 3173 - BSB-CGH - 13/12/2018;";"1579,39";"2112041"
"2018";"1";"ROSE DE FREITAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"28.152.650/0001-71";"ESPÍRITO SANTO CENTRAIS ELETRICAS - ESCELSA";"1.428.365";"08/02/2018";"";"32,49";"2088399"
"2018";"1";"ROSE DE FREITAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"28.152.650/0001-71";"ESPÍRITO SANTO CENTRAIS ELETRICAS - ESCELSA";"1.429.894";"08/02/2018";"";"111,02";"2088400"
"2018";"1";"ROSE DE FREITAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"28.152.650/0001-71";"ESPÍRITO SANTO CENTRAIS ELETRICAS - ESCELSA";"1.428.263";"08/02/2018";"";"252,9";"2088397"
"2018";"1";"ROSE DE FREITAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"00.712.911/0001-41";"Grupo Condonal Seviços e Administração LTDA";"0812/148";"19/12/2017";"";"915";"2085967"
"2018";"1";"ROSE DE FREITAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.423.963/0001-11";"Oi Fixo";"877349120";"15/01/2018";"";"197,76";"2088391"
"2018";"1";"ROSE DE FREITAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"31.823.651/0001-05";"Paulo Sardenberg Imóveis LTDA - EPP";"2600341";"26/11/2017";"";"3300";"2085966"
"2018";"1";"ROSE DE FREITAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefônica Brasil S.A. - VIVO";"S/N";"12/01/2018";"";"504,76";"2088392"
"2018";"1";"ROSE DE FREITAS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"18.074.251/0001-86";"Atism Informática Ltda - ME";"00777";"05/01/2018";"";"2643,5";"2085965"
"2018";"1";"ROSE DE FREITAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"30.551.485/0001-72";"Auto Posto Jazão Ltda";"275660";"13/01/2018";"";"100";"2085971"
"2018";"1";"ROSE DE FREITAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"31.483.241/0001-62";"Auto Posto Martinense LTDA";"194653";"09/01/2018";"";"300";"2085970"
"2018";"1";"ROSE DE FREITAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"27.396.415/0001-82";"Auto Posto São Cristovão LTDA";"089974";"09/01/2018";"";"100";"2085969"
"2018";"1";"ROSE DE FREITAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.318.216/0001-00";"Cruzeiro do Sul Com. de Combustíveis Ltda";"89139";"18/01/2018";"";"100";"2091572"
"2018";"1";"ROSE DE FREITAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"31.707.656/0001-72";"Posto de Serviço Gaeta Ltda EPP";"412998";"28/01/2018";"";"100";"2091573"
"2018";"1";"ROSE DE FREITAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.589.031/0001-31";"Posto Maruipe";"588248";"31/01/2018";"";"150,33";"2091574"
"2018";"1";"ROSE DE FREITAS";"Passagens aéreas, aquáticas e terrestres nacionais";"10.447.367/0001-01";"Only Travel Viagens e Turismo LTDA";"UIV4JH";"26/12/2017";"Companhia Aérea: AZUL, Localizador: UIV4JH. Passageiros: ROSILDA DE FREITAS (Matrícula 296196, PARLAMENTAR), Voo: 2451 - VIX X SDU - 01/01/2018;";"630,51";"2085961"
"2018";"1";"ROSE DE FREITAS";"Passagens aéreas, aquáticas e terrestres nacionais";"10.447.367/0001-01";"Only Travel Viagens e Turismo LTDA";"HHEVNX";"09/01/2018";"Companhia Aérea: AZUL, Localizador: HHEVNX. Passageiros: ROSILDA DE FREITAS (Matrícula 296196, PARLAMENTAR), Voo: 2452 - SDU X VIX - 09/01/2018;";"1178,09";"2085962"
"2018";"1";"ROSE DE FREITAS";"Passagens aéreas, aquáticas e terrestres nacionais";"10.447.367/0001-01";"Only Travel Viagens e Turismo LTDA";"Q5FNUK";"16/01/2018";"Companhia Aérea: LATAM, Localizador: Q5FNUK. Passageiros: ROSILDA DE FREITAS (Matrícula 296196, PARLAMENTAR), Voo: 3230 - VIX X BSB - 17/01/2018;";"2229,32";"2085963"
"2018";"1";"ROSE DE FREITAS";"Passagens aéreas, aquáticas e terrestres nacionais";"10.447.367/0001-01";"Only Travel Viagens e Turismo LTDA";"Q9T35C";"18/01/2018";"Companhia Aérea: AZUL, Localizador: Q9T35C. Passageiros: ROSILDA DE FREITAS (Matrícula 296196, PARLAMENTAR), Voo: 5047 - CNF X VIX - 18/01/2018; ROSILDA DE FREITAS (Matrícula 296196, PARLAMENTAR), Voo: 4951 - BSB X CNF - 18/01/2018;";"822,33";"2085964"
"2018";"1";"ROSE DE FREITAS";"Passagens aéreas, aquáticas e terrestres nacionais";"10.447.367/0001-01";"Only Travel Viagens e Turismo LTDA";"JRAMU3";"30/01/2018";"Companhia Aérea: LATAM, Localizador: JRAMU3. Passageiros: ROSILDA DE FREITAS (Matrícula 296196, PARLAMENTAR), Voo: 3131 - VIX X CGH - 31/01/2018;";"2069,38";"2088792"
"2018";"2";"ROSE DE FREITAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"28.152.650/0001-71";"ESPÍRITO SANTO CENTRAIS ELETRICAS - ESCELSA";"2.868.120";"08/03/2018";"";"32,24";"2091113"
"2018";"2";"ROSE DE FREITAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"28.152.650/0001-71";"ESPÍRITO SANTO CENTRAIS ELETRICAS - ESCELSA";"002.870.025";"08/03/2018";"";"77,29";"2092585"
"2018";"2";"ROSE DE FREITAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"28.152.650/0001-71";"ESPÍRITO SANTO CENTRAIS ELETRICAS - ESCELSA";"2.868.047";"08/03/2018";"";"244,51";"2091112"
"2018";"2";"ROSE DE FREITAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.423.963/0001-11";"Oi Fixo";"893991777";"15/02/2018";"";"197,76";"2091114"
"2018";"2";"ROSE DE FREITAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"31.823.651/0001-05";"Paulo Sardenberg Imóveis LTDA - EPP";"2700341";"26/12/2017";"";"3300";"2088406"
"2018";"2";"ROSE DE FREITAS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefônica Brasil S.A. - VIVO";"S/N";"13/02/2018";"";"492,56";"2088793"
"2018";"2";"ROSE DE FREITAS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"18.074.251/0001-86";"Atism Informática Ltda - ME";"806";"20/02/2018";"";"2643,5";"2088405"
"2018";"2";"ROSE DE FREITAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.318.216/0001-00";"Cruzeiro do Sul Com. de Combustíveis Ltda";"94749";"02/02/2018";"";"100";"2091575"
"2018";"2";"ROSE DE FREITAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"31.764.079/0001-50";"Posto Boa Vista LTDA";"2071";"18/02/2018";"";"100";"2091117"
"2018";"2";"ROSE DE FREITAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"31.707.656/0001-72";"Posto de Serviço Gaeta Ltda EPP";"417473";"15/02/2018";"";"100";"2091576"
"2018";"2";"ROSE DE FREITAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.589.031/0001-31";"Posto Maruipe";"594738";"17/02/2018";"";"224,01";"2091577"
"2018";"2";"ROSE DE FREITAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.589.031/0001-31";"Posto Maruipe";"595775";"20/02/2018";"";"150";"2091578"
"2018";"2";"ROSE DE FREITAS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.123.970/0001-23";"Posto Nova Viana";"726400";"28/02/2018";"";"50";"2092587"
